child,parent,description
JZ1313-V-2013,JZ,Becoming rivals : the process of interstate rivalry development 
JZ5675-S-2013,JZ,Containing Russia's nuclear firebirds : harmony and change at the International Science and Technology Center 
JN1129-W-2012,JN,Defectors and the Liberal Party 1910-2010 : a study of inter--party relationships 
JQ3336-P-2010,JQ,Europe and Tunisia : democratisation via association 
JC423-K-2013,JC,Evaluating democracy assistance 
JZ1318-C-2013,JZ,Fifty key thinkers on globalization 
JZ6369-P-2013,JZ,International responsibility and grave humanitarian crises : collective provision for human security 
JC571-I-2013,JC,"Isaiah Berlin and the politics of freedom : Two concepts of liberty"" 50 years later "
JF511-L-2013,JF,Legislatures of small states : a comparative study 
JZ1251-O-2013,JZ,Making sense
JV6038-M-2013,JV,The multicultural dilemma : migration
JC311-C-2012,JC,Nationalism
JK776-D-2013,JK,Paying our high public officials : evaluating the political justifications of top wages in the public sector 
JQ1852-C-2009,JQ,Peaceful Islamist mobilization in the Muslim world : what went right 
JZ1305-D-2012,JZ,Pragmatic liberal approach to world order : the scholarship of Inis L. Claude
JQ1062-P-2013,JQ,Public management and governance in Malaysia : trends and transformations 
JZ5527-R-2012,JZ,Representations of peace and conflict 
JC571-R-2012,JC,Rights : concepts and contexts 
JN6699-R-2013,JN,Russia's regions and comparative subnational politics 
JQ1729-K-2013,JQ,State-centric to contested social governance in Korea : shifting power 
JQ1510-C-2012,JQ,Understanding Chinese politics : an introduction to government in the People's Republic of China 
JZ1305-V-2013,JZ,The vulnerable subject : beyond rationalism in international relations 
JZ6368-K-2013,JZ,Aid
JA71-C-2013,JA,Comparative political thought : theorizing practices 
JQ1758-C-2010,JQ,Contentious politics in the Middle East : political opposition under authoritarianism 
JN30-S-2012,JN,Democratic decision-making in the EU : technocracy in disguise? 
JC375-E-2013,JC,Every inch a king : comparative studies on kings and kingship in the ancient and medieval worlds 
JC312-A-2013,JC,Federal solutions to ethnic problems : accommodating diversity 
JC273-N-2013,JC,Frantz Fanon 
JQ1850-B-2009,JQ,Political ideology in the Arab world : accommodation and transformation 
JZ1570-R-2012,JZ,Routledge handbook on the European Union and international institutions : performance
JC261-H-2013,JC,Sartre and Clio : encounters with history 
JN1371-W-2012,JN,Whatever happened to Tory Scotland? [microform] 
JF1081-P-2012,JF,Public office
JN5935-U-2012,JN,Dynamics of power in Dutch integration politics : from accommodation to confrontation 
JQ231-C-2011,JQ,Citizens' report on governance and development 2010.
JZ1318-D-2011,JZ,The dark side of globalization 
JV7590-M-2012,JV,Measuring and monitoring immigrant integration in Europe : integration policies and monitoring efforts in 17 European countries 
JV8202-G-2011,JV,The significance of immigration for public finances in Denmark 
JZ1570-U-2011,JZ,Upgrading the EU's role as global actor : institutions
JQ3768-C-2012,JQ,Contested power in Ethiopia : traditional authorities and multi-party elections 
JV9480-L-2011,JV,Economic drivers of migration and climate change in LDCs.
JZ1730-E-2012,JZ,Europe and China : strategic partners or rivals? 
JN5810-I-2011,JN,iGovernment 
JC311-N-2011,JC,Narrating peoplehood amidst diversity : historical and theoretical perspectives 
JV8202-P-2011,JV,A panel study of immigrant poverty dynamics and income mobility-- Denmark
JZ6368-T-2011,JZ,The people vs. the state : reflections on UN authority
JQ1749-S-2012,JQ,Red journeys : inside the Thai red-shirt movement 
JQ1539-R-2012,JQ,Repositioning the Hong Kong government : social foundations and political challenges 
JV6035-T-2011,JV,Tackling the policy challenges of migration : regulation
JA74-K-2013,JA,The bias of temperament in American politics 
JQ3096-P-2012,JQ,Postelection conflict management in Nigeria : the challenges of national unity 
JZ1242-D-2013,JZ,Disequilibrium
JA71-B-2013,JA,Adventures of the symbolic : post-Marxism and radical democracy 
JF2051-C-2013,JF,The challenges of intra-party democracy 
JA76-M-2013,JA,Chantal Mouffe : hegemony
JV6483-R-2013,JV,The Chinese Exclusion Act : what it can teach us about America 
JC261-C-2013,JC,Claude Lefort : thinker of the political 
JQ1843-A-2013,JQ,Democracy and youth in the Middle East : Islam
JN30-D-2013,JN,Divided nations and European integration 
JC181-R-2013,JC,Global justice
JA75-H-2013,JA,Homer Simpson ponders politics : popular culture as political theory 
JZ5333-I-2013,JZ,Integrating regions : Asia in comparative context 
JZ6369-L-2013,JZ,Libya
JZ1318-D-2013,JZ,The longings and limits of global citizenship education : the moral pedagogy of schooling in a cosmopolitan age 
JQ3090-C-2013,JQ,Nigeria : dancing on the brink 
JQ2951-C-2013,JQ,The politics of elite corruption in Africa : Uganda in comparative African perspective 
JZ6374-P-2013,JZ,Providing peacekeepers : the politics
JV6217-B-2013,JV,Refugee repatriation : justice
JN30-R-2013,JN,Representing Europeans : a pragmatic approach 
JC359-S-2013,JC,Sociology and empire : the imperial entanglements of a discipline 
JF229-C-2013,JF,Strong constitutions : social-cognitive origins of the separation of powers 
JV6451-B-2013,JV,Why we left : untold stories and songs of America's first immigrants 
JZ5584-C-2013,JZ,Conflict and peacebuilding in the African Great Lakes Region 
JA76-C-2013,JA,Contemporary political agency : theory and practice 
JF1351-E-2013,JF,Critical leadership : leader-follower dynamics in a public organization 
JC481-D-2013,JC,Deleuze & fascism : security
JZ6045-F-2013,JZ,From mediation to nation building : third parties and the management of communal conflict 
JA86-H-2013,JA,Key research concepts in politics & international relations 
JV6035-N-2013,JV,New perspectives on international migration and development 
JV6035-K-2013,JV,The other people : interdisciplinary perspectives on migration 
JC337-P-2013,JC,The politics of civil society : big society
JF197-R-2013,JF,Routledge handbook of regionalism and federalism 
JF331-U-2013,JF,Understanding prime-ministerial performance : comparative perspectives 
JN231-W-2013,JN,British politics : a very short introduction 
JZ1318-S-2013,JZ,Globalization : a very short introduction 
JQ2720-M-2013,JQ,Knowledge to action by rapprochement : counsel to actors seeking impact through policy and reform of institutions in Central Africa 
JZ6377-P-2013,JZ,Where is the lone ranger? : America's search for a stability force 
JZ38-C-2013,JZ,The Australian school of international relations 
JS78-C-2013,JS,The challenge of local government size : theoretical perspectives
JN96-C-2012,JN,Challenges for Alpine parties : strategies of political parties for identity and territory in the Alpine Regions 
JA74-J-2013,JA,Changing behaviours : on the rise of the psychological state 
JF1351-C-2013,JF,Crossing boundaries in public management and policy : the international experience 
JN40-D-2013,JN,Democratising the EU from below? : citizenship
JZ6009-E-2013,JZ,European security
JA76-D-2013,JA,Formations of European modernity : a historical and political sociology of Europe 
JF1001-B-2013,JF,The limits of electoral reform 
JQ3767-S-2013,JQ,Making citizens in Africa : ethnicity
JV6029-B-2013,JV,Passage to the world : the emigrant experience
JQ1850-A-2013,JQ,The people want : a radical exploration of the Arab uprising 
JZ6009-E-2013,JZ,Plural diplomacies : normative predicaments and functional imperatives 
JC311-R-2013,JC,Rethinking the public sphere through transnationalizing processes : Europe and beyond 
JQ1850-R-2013,JQ,Roots of the Arab Spring : contested authority and political change in the Middle East 
JQ3096-S-2013,JQ,State fragility
JF1525-D-2013,JF,Developing E-government projects : frameworks and methodologies 
JC495-D-2013,JC,Dictatorships 
JZ1318-N-2013,JZ,Empire
JC423-R-2013,JC,Republican democracy : liberty
JV6035-C-2012,JV,Connecting with emigrants : a global profile of diasporas 
JZ1306-E-2013,JZ,Ethics and international affairs : extent and limits 
JZ1305-M-2013,JZ,Making sense of international relations theory 
JC311-R-2012,JC,Rethinking national identity in the age of migration : the Transatlantic Council on Migration 
JC179-M-2013,JC,Abandoned to ourselves : being an essay on the emergence and implications of sociology in the writings of Mr. Jean-Jacques Rousseau
JC328-B-2013,JC,Armed political organizations : from conflict to integration 
JZ6009-J-2013,JZ,Asian security and the rise of China : international relations in an age of volatility 
JZ1730-C-2013,JZ,China across the divide : the domestic and global in politics and society 
JC423-I-2013,JC,Democratic peace : a political biography 
JN96-P-2013,JN,The democratic transition of post-communist Europe : in the shadow of communist differences and uneven Europeanisation 
JQ1509-S-2013,JQ,E-government in China : technology
JC71-L-2013,JC,Eros and socratic political philosophy 
JZ6405-S-2013,JZ,Gendering global conflict : toward a feminist theory of war 
JN329-J-2013,JN,In spies we trust : the story of Western intelligence 
JC319-H-2013,JC,International politics of the Arctic : coming in from the cold 
JZ6009-L-2013,JZ,The legality and legitimacy of the use of force in Northeast Asia 
JZ6009-B-2013,JZ,Negotiating with North Korea : the six party talks and the nuclear issue 
JZ5665-W-2014,JZ,The Obama administration's nuclear weapon strategy : the promises of Prague 
JV6483-M-2013,JV,The politics of belonging : race
JN428-B-2013,JN,The politics of public sector reform : from Thatcher to the coalition 
JV22-A-2013,JV,Postcolonial studies : the key concepts 
JC359-R-2013,JC,The rise and fall of modern empires. Volume IV
JF256-H-2013,JF,The wartime president : executive influence and the nationalizing politics of threat 
JQ1510-X-2013,JQ,A brief history of the official system in China 
JQ1873-M-2013,JQ,Mapping agency : comparing regionalisms in Africa 
JC359-R-2013,JC,The rise and fall of modern empires. Volume III
JC359-R-2013,JC,The rise and fall of modern empires. Volume I
JC359-R-2013,JC,The rise and fall of modern empires. Volume II
JZ1734-G-2012,JZ,Chinese and Indian strategic behavior : growing power and alarm 
JF195-C-2012,JF,Civil-military relations in perspective : strategy
JZ1734-O-2012,JZ,China and coexistence : Beijing's national security strategy for the twenty-first century 
JZ1480-C-2011,JZ,America's challenge : engaging a rising China in the twenty-first century 
JZ6385-G-2012,JZ,The Ashgate research companion to war : origins and prevention 
JA74-M-2011,JA,Appeals to interest : language
JZ6009-P-2013,JZ,Arms control and Iranian foreign policy : diplomacy of discontent 
JZ6009-W-2012,JZ,Britain and disarmament : the UK and nuclear
JZ1318-C-2011,JZ,After Globalization 
JQ1843-G-2006,JQ,"Oman. English+""Oman  : the Islamic democratic tradition "
JZ1305-I-2012,JZ,International relations and the first great debate 
JQ298-J-2011,JQ,Journey of a nation-- : Indian National Congress
JQ5995-L-2012,JQ,Interpreting corruption : culture and politics in the Pacific islands 
JZ1308-Y-2012,JZ,Global justice and avant-garde political agency 
JZ1312-C-2011,JZ,Hegemony in international society 
JQ1758-G-2013,JQ,Governance in the Middle East and North Africa : a handbook 
JV7933-T-2012,JV,Immigration
JQ1850-Y-2012,JQ,Inevitable democracy in the Arab world : new realities in an ancient land 
JC251-G-2012,JC,Leo Strauss and the conservative movement in America : a critical appraisal 
JZ1242-A-2011,JZ,"Sistema Politico Globale. English+""The global political system "
JZ1318-G-2011,JZ,Good governance in the 21st century : conflict
JQ1849-G-2011,JQ,Iraq's dysfunctional democracy 
JQ1510-S-2012,JQ,Leadership and authority in China
JV6600-Y-2011,JV,Immigrants raising citizens : undocumented parents and their young children 
JF1651-G-2012,JF,Jobs for the boys : patronage and the state in comparative perspective 
JA83-K-2011,JA,Kierkegaard's influence on social-political thought 
JZ1480-P-2011,JZ,How Pakistan negotiates with the United States : riding the roller coaster 
JC181-K-2012,JC,Kant's political theory : interpretations and applications 
JA76-R-2011,JA,The leaderless revolution : how ordinary people will take power and change politics in the twenty-first century 
JZ1234-G-2012,JZ,Global and regional problems : towards an interdisciplinary study 
JV1035-W-2011,JV,Indigenous peoples of the British dominions and the first world war 
JC75-C-2012,JC,The limits of altruism in democratic Athens 
JV6475-L-2011,JV,"Living illegal"" : the human face of unauthorized immigration "
JC261-P-2013,JC,Paul Ricœur and the task of political philosophy 
JZ6300-O-2012,JZ,Political economy of nation building : the world's unfinished business 
JA85-P-2011,JA,The politics of style and the style of politics 
JZ1480-B-2011,JZ,Promoting democracy abroad : policy and performance 
JZ1480-F-2012,JZ,The new geopolitics of transatlantic relations : coordinated responses to common dangers 
JC419-W-2011,JC,Oligarchy 
JZ5687-P-2012,JZ,The opportunity : next steps in reducing nuclear arms 
JA74-P-2011,JA,The politics of tragedy and democratic citizenship 
JA83-S-2012,JA,Politics without vision : thinking without a banister in the twentieth century 
JZ1318-K-2012,JZ,The power of interdependence : lessons from Africa 
JF1351-L-2011,JF,Public management : organizations
JN36-J-2011,JN,Lobbying in the new Europe : successful representation of interests after the Treaty of Lisbon 
JC423-N-2012,JC,Making democratic governance work : how regimes shape prosperity
JQ231-N-2012,JQ,New subjects and new governance in India 
JQ766-K-2013,JQ,Political change and territoriality in Indonesia : provincial proliferation 
JZ1737-M-2011,JZ,Mapping Central Asia : Indian perceptions and strategies 
JN1129-K-2011,JN,The new politics : liberal conservatism or same old Tories? 
