child,parent,description
E1691-A-1936,E,What is Ameria 
E1691--1975,E,Ameria's ontinuing revolution : an at of onservation 
E1691--1996,E,Amerian and European national identities : faes in the mirror 
E1691--1988,E,Amerian ulture : reolized
E1691--1992,E,Amerian soial harater : modern interpretations from the '40s to the present 
E1691--1998,E,Ameriana : essays in memory of Marus unliffe 
E1691--2000,E,The Amerian 1890s : a ultural reader 
E1691--1973,E,The Amerian ulture 
E1691--1999,E,The Amerian entury : onsensus and oerion in the projetion of Amerian power 
E1691--1971,E,The Amerian ulture 
E1691--1972,E,The Amerian ulture 
E1691--1981,E,The Amerian self : myth
E1691--1956,E,The Amerians : ways of life and thought 
E1691--1942,E,Approah to Ameria 
E1691-B-1975,E,The broken ovenant : Amerian ivil religion in time of trial 
E1691-B-2000,E,The Amerians : the demorati experiene 
E1691-B-1961,E,The image
E1691-B-2003,E,Matters of gravity : speial effets and supermen in the 20th entury 
E1691-B-1991,E,Halfway to revolution : investigation and risis in the work of Henry Adams
E1691-B-1970,E,Amerian onvitions : yles of publi thought 1600-1850 
E1691-B-1990,E,Fleeting moments : nature and ulture in Amerian history 
E1691-B-1923,E,The ontrast 
E1691-B-1993,E,The nikel and dime deade : Amerian popular ulture during the 1930s 
E1691-B-1988,E,Modular Ameria : ross-ultural perpsetives on the emergene of an Amerian way 
E1691-B-1972,E,Amerian ivilization 
E1691-B-1973,E,The Amerians : the demorati experiene 
E1691-B-1976,E,The exploring spirit : Ameria and the world experiene 
E1691-B-1987,E,The image : a guide to pseudo-events in Ameria 
E1691-B-1984,E,Amerian ulture and soiety sine the 1930s 
E1691-B-2002,E,Ameria through foreign eyes : lassi interpretations of Amerian politial life 
E1691-B-1994,E,Made in Ameria 
E1691-B-1974,E,Ameria through the looking glass : a historial reader in popular ulture 
E1691-o-1996,E,Yesterday's tomorrows : past visions of the Amerian future 
E1691-o-1966,E,Fitzgerald and the Jazz Age 
E1691-a-1975,E,The quest for onformity : Amerianization through eduation 
E1691-a-1977,E,Another part of the twenties 
E1691-a-1989,E,Revolt against destiny : an intelletual history of the United States 
E1691-l-1960,E,The overseas Amerians 
E1691-o-1991,E,Rebellion against Vitorianism : the impetus for ultural hange in 1920s Ameria 
E1691-o-1985,E,hallenges to Amerian values 
E1691--1995,E,A ompanion to Amerian thought 
E1691-o-1948,E,Ameria in Perspetive : the United States through Foreign Eyes 
E1691-o-1992,E,Relutant modernism : Amerian thought and ulture
E1691--1983,E,The ulture of onsumption : ritial essays in Amerian history
E1691-u-2003,E,The Amerian dream : a short history of an idea that shaped a nation 
E1691-u-1974,E,The right to property : a theme in Amerian history 
E1691-u-1980,E,Human nature in Amerian thought : a history 
E1691-D-1994,E,The promise of pragmatism : modernism and the risis of knowledge and authority 
E1691-D-1986,E,From homiide to slavery : studies in Amerian ulture 
E1691-D-1972,E,The soial and ultural life of the 1920's 
E1691--1987,E,Demoray upside down : publi opinion and ultural hegemony in the United States 
E1691-D-1993,E,Revolt of the provines : the Regionalist Movement in Ameria
E1691--2001,E,Enylopedia of Amerian ultural and intelletual history.
E1691-E-1976,E,Ameria
E1691-E-1975,E,Walker Evans : photographs for the Farm Seurity Administration
E1691-E-1980,E,Ambition : the Seret Passion 
E1691-F-1981,E,The Amerian Dream 
E1691-F-1977,E,The damned and the beautiful : Amerian youth in the 1920's 
E1691-F-1955,E,An end to innoene : essays on ulture and politis 
E1691-F-1997,E,Progressive intelletuals and the dilemmas of demorati ommitment 
E1691-F-1969,E,The intelletual migration
E1691-F-1929,E,The re-disovery of Ameria : an introdution to a philosophy of Amerian life 
E1691--2007,E,The gilded age : perspetives on the origins of modern Ameria 
E1691-G-1968,E,Writers and partisans : a history of literary radialism in Ameria 
E1691-G-1948,E,The Amerian people : a study in national harater 
E1691--2002,E,The Greenwood guide to Amerian popular ulture.
E1691-G-1992,E,The gay nineties in Ameria : a ultural ditionary of the 1890s 
E1691-G-1953,E,Demoray in an era of bigness : the Amerian anarhy 
E1691-G-1972,E,Ameria in the twenties : the beginnings of ontemporary Ameria 
E1691-G-1937,E,Hot strip tease
E1691-G-1996,E,Left intelletuals and popular ulture in twentieth-entury Ameria 
E1691-G-1991,E,The age of doubt : Amerian thought and ulture in the 1940s 
E1691-G-1970,E,Ameria's heroes : the hanging models of suess in Amerian magazines 
E1691-G-1989,E,Ameria 1941 : a nation at the rossroads 
E1691-G-1962,E,Heroes
E1691--1989,E,Handbook of Amerian popular ulture.
E1691--1978,E,Handbook of Amerian popular ulture.
E1691-H-2009,E,The myth of Amerian exeptionalism 
E1691-H-1964,E,Anti-intelletualism in Amerian life 
E1691-H-1963,E,Anti-intelletualism in Amerian life 
E1691--1980,E,Handbook of Amerian popular ulture ... 
E1691-H-1954,E,The Amerian people in the twentieth entury 
E1691-H-1968,E,The Distorted Image : hanging oneptions of the Amerian harater sine Turner 
E1691-H-1977,E,The Amerian Dream in the Great Depression 
E1691-H-1989,E,In the Amerian provine : studies in the history and historiography of ideas 
E1691-H-1997,E,Making the Amerian self : Jonathan Edwards to Abraham Linoln 
E1691-H-1975,E,The sea hange : the migration of soial thought
E1691-H-1972,E,Ameria : a Duth historian's vision
E1691--1977,E,The idea of Ameria : a reassessment of the Amerian experiment 
E1691--1986,E,In searh of the simple life : Amerian voies
E1691--1991,E,Is Ameria different : a new look at Amerian exeptionalism 
E1691-J-1971,E,The age of energy : varieties of Amerian experiene 1865-1915 
E1691-J-1959,E,As others see us : the United States through foreign eyes 
E1691-K-1998,E,ulture and demoray in the United States 
E1691-K-1997,E,In the past lane : historial perspetives on Amerian ulture 
E1691-K-1991,E,Mysti hords of memory : the transformation of tradition in Amerian ulture 
E1691-K-1986,E,Spheres of liberty : hanging pereptions of liberty in Amerian ulture 
E1691-K-1974,E,From olony to ountry : the revolution in Amerian thought
E1691-K-1929,E,Ameria set free 
E1691-K-1983,E,The iron of melanholy : strutures of spiritual onversion in Ameria from the Puritan onsiene to Vitorian neurosis 
E1691-K-1962,E,Heroes
E1691-K-1960,E,Studies in Amerian ulture : dominant ideas and images 
E1691-L-1960,E,The self-onsious soiety 
E1691-L-1991,E,The true and only heaven : progress and its ritis 
E1691-L-1994,E,No plae of grae : antimodernism and the transformation of Amerian ulture
E1691-L-1981,E,No plae of grae : antimodernism and the transformation of Amerian ulture
E1691-L-1957,E,Ameria as a ivilization : life and thought in the United States today 
E1691-L-1972,E,The National Temper : Readings in Amerian ulture and Soiety 
E1691-L-1988,E,Highbrow-lowbrow : the emergene of ultural hierarhy in Ameria 
E1691-L-1996,E,Opening of the Amerian mind : anons
E1691-L-1993,E,The unpreditable past : explorations in Amerian ultural history 
E1691-L-1995,E,The next Amerian nation : the new nationalism and the fourth Amerian revolution 
E1691-L-1964,E,The first new nation : the United States in historial and omparative perspetive 
E1691-L-1954,E,The taste-makers 
E1691-L-1963,E,The Amerian soiety 
E1691-M-1965,E,And keep your powder dry : an anthropologist looks at Ameria 
E1691-M-2001,E,The Metaphysial lub 
E1691-M-1962,E,Against the Amerian grain 
E1691-M-1985,E,Streams of experiene : refletions on the history and philosophy of Amerian ulture 
E1691-M-1989,E,Finding freedom : Ameria's distintive ultural formation 
E1691-M-1998,E,Amerian exeptionalism 
E1691-M-1986,E,Hopes and ashes : the birth of modern times
E1691--1982,E,Material ulture studies in Ameria 
E1691-M-1997,E,Amerian ivilization : an introdution 
E1691-M-2002,E,Amerian ivilization : an introdution 
E1691-M-1983,E,Ideas
E1691-M-1973,E,The idea of fraternity in Ameria 
E1691-M-1969,E,Atlanti legay : essays in Amerian-European ultural history 
E1691-M-1963,E,Gringo : the Amerian as seen by Mexian journalists 
E1691-M-2000,E,Amerian virtues and ultural values from the 1820's to 1990's : virtuous materialism 
E1691-M-1995,E,Our Ameria : nativism
E1691-M-1979,E,The responsibility of mind in a ivilization of mahines : essays 
E1691-M-1956,E,The power elite 
E1691--1912,E,The Missel handbook to the United States of Ameria.
E1691--1993,E,Modern Amerian ulture : an introdution 
E1691-M-1958,E,The Amerian style : essays in value and performane 
E1691-M-1949,E,Not so Long ago 
E1691-N-2001,E,Wilderness and the Amerian mind 
E1691-N-1982,E,Wilderness and the Amerian mind 
E1691--1976,E,Nation of Nations : the People who ame to Ameria as seen through Objets and Douments Exhibited at the Smithsonian Institution 
E1691--1979,E,New Diretions in Amerian Intelletual History 
E1691-N-1981,E,The Progressive Mind
E1691--1985,E,Nothing else to fear : new perspetives on Ameria in the thirties 
E1691-N-1997,E,Narratives and spaes : tehnology and the onstrution of Amerian ulture 
E1691-N-1970,E,The unembarrassed muse : the popular arts in Ameria 
E1691-O-2005,E,Amerian ivilization : an introdution 
E1691-O-1995,E,After the mahine : visual arts and the erasing of ultural boundaries 
E1691-O-1989,E,The real thing : imitation and authentiity in Amerian ulture
E1691-O-1972,E,Amerian ivilization in the first mahine age : 1890-1940 
E1691-P-1998,E,Radial visions and Amerian dreams : ulture and soial thought in the Depression years 
E1691-P-1973,E,Radial visions and Amerian dreams; ulture and soial thought in the Depression years
E1691-P-1954,E,People of plenty : eonomi abundane and the Amerian harater 
E1691-P-1960,E,Impat : essays on ignorane and the deline of Amerian ivilization 
E1691-P-1989,E,Intelletual life in Ameria : a history 
E1691-P-1976,E,Freedom and its limitations in Amerian life 
E1691-R-,E,Ameria's world identity : the politis of exlusion 
E1691-R-1967,E,Individualism and onformity in the Amerian harater 
E1691-R-1998,E,Strutures of the jazz age : mass ulture
E1691-R-1980,E,Amerian Myth
E1691-R-1977,E,Amerian liberal disillusionment in the wake of World War One 
E1691-R-1992,E,Vitorian Ameria and the ivil War 
E1691-R-1989,E,Patterns of Amerian ulture :hnography and estrangement 
E1691-R-1957,E,Mass ulture : the popular arts in Ameria 
E1691-S-1967,E,George Santayana's Ameria : essays on literature and ulture 
E1691-S-2011,E,Ragged individualism : Ameria in the politial drama of the 1930s 
E1691-S-2002,E,Of men and their making : the seleted non-fition of John Steinbek 
E1691-S-1991,E,Amerian ultural patterns : a ross-ultural perspetive 
E1691-S-2003,E,ulture as history : the transformation of Amerian soiety in the twentieth entury 
E1691-S-1969,E,Bak to Nature : the Aradian Myth in Urban Ameria 
E1691-S-1995,E,Faing fats : realism in Amerian thought and ulture
E1691-S-1985,E,Simple life : plain living and high thinking in Amerian ulture 
E1691-S-1961,E,Amerian perspetives : the national self-image in the twentieth entury 
E1691-S-1997,E,Nation and ommemoration : reating national identities in the United States and Australia 
E1691-S-1952,E,reating an industrial ivilization : a report on the orning onferene 
E1691-S-1972,E,Broken image : foreign ritiques of Ameria 
E1691-S-1986,E,Anger : the struggle for emotional ontrol in Ameria's history 
E1691-S-1994,E,Amerian ool : onstruting a twentieth-entury emotional style 
E1691-S-1984,E,ulture as history : the transformation of Amerian soiety in the twentieth entury 
E1691-T-1982,E,The inorporation of Ameria : ulture and soiety in the gilded age 
E1691-T-1991,E,Twentieth-entury Ameria : the intelletual and ultural ontext 
E1691--1994,E,Visions of Ameria sine 1492 
E1691-W-1959,E,The living and the dead : a study of the symboli life of Amerians 
E1691-W-1956,E,In the Amerian grain 
E1691-W-1990,E,Mauve gloves & madmen
E1691-W-1995,E,onstituting Amerians : ultural anxiety and narrative form 
E1691-W-1996,E,Mikey Mouse history and other essays on Amerian memory 
E1691-W-1988,E,Looka yonder! : the imaginary Ameria of populist ulture 
E1691-W-1984,E,Amerian tough : the tough-guy tradition and Amerian harater 
E1691-W-1987,E,The kandy-kolored tangerine-flake streamline baby 
E1691-W-1926,E,Plato's Amerian republi : done out of the original 
E1691-W-1954,E,The self-made man in Ameria : the myth of rags to rihes 
E1691-Y-2007,E,The Great Depression in Ameria : a ultural enylopedia.
E1691-Z-1996,E,A people's history of the United States : from 1492 to the present 
E1691-Z-1973,E,The ultural geography of the United States 
E1691-Z-2003,E,A people's history of the United States : 1492-present 
E1691-Z-1993,E,Almost hosen people : oblique biographies in the Amerian grain 
E16911-u-2009,E,Amerian ulture in the 1920s 
E16912-A-1994,E,Going too far enough : Amerian ulture at entury's end 
E16912--2000,E,Amerian ultural studies : a reader 
E16912--1994,E,An Amerian half-entury : postwar ulture and politis in the USA 
E16912--1996,E,The Amerian ulture wars : urrent ontests and future prospets 
E16912-A-1974,E,Prospets of a revolution in the U.S.A. 
E16912-B-2015,E,old War modernists : art
E16912-B-2007,E,An inonvenient book : real solutions to the world's biggest problems 
E16912-B-1985,E,By the bomb's early light : Amerian thought and ulture at the dawn of the atomi age 
E16912-B-2000,E,Age of ontradition : Amerian thought and ulture in the 1960s 
E16912-B-1982,E,The Truants : Adventures among the Intelletuals 
E16912-B-1988,E,Ameria 
E16912-B-1986,E,Amerique 
E16912-B-1973,E,Pop ulture 
E16912-B-1991,E,Amerian mythologies 
E16912-B-1989,E,Hidden history 
E16912-B-1992,E,rossing the post-modern divide 
E16912-B-1996,E,Making peae with the 60s 
E16912-a-2012,E,Amerian ultural studies : an introdution to Amerian ulture 
E16912-a-2003,E,The daner defets : the struggle for ultural supremay during the old War 
E16912-a-1997,E,Amerian ultural studies : an introdution to Amerian ulture 
