child,parent,description
J000-S-2005,J,Publishing the Prince : history, reading, & the birth of political criticism 
J000-S-1959,J,What is political philosophy : and other studies 
J000-S-1938,J,Politics and morality : essays in Christian democracy 
J000-S-2001,J,Political philosophy : a beginners' guide for students and politicians 
J000-S-1991,J,Der Begriff des Politischen 
J000-S-1992,J,The idea of civil society 
J000-S-1998,J,The sacred fire of liberty : republicanism, liberalism and the law 
J000-S-1981,J,Moral principles and political obligations 
J000-S-1985,J,Politics and remembrance : republican themes in Machiavelli, Burke and Tocqueville 
J000--1990,J,Social contract theory 
J000-S-1986,J,European political theory : Plato to Machiavelli 
J000-S-1972,J,History of political philosophy 
J000-M-2008,J,Three early modern Utopias : Utopia, New Atlantis and the isle of pines 
J000-T-1959,J,Histoire des idees politiques.
J000-T-1962,J,Histoire des idees politiques.
J000-B-2003,J,Trust and governance.
J000-T-1972,J,Political myth 
J000-T-1998,J,Inventors of ideas : an introduction to Western political philosophy 
J000-T-1966,J,Political ideas 
J000-V-2004,J,The nature of political theory 
J000-V-1992,J,From politics to reason of state : the acquisition and transformation of the language of politics, 1250-1600 
J000-V-1975,J,From Enlightenment to Revolution 
J000-W-2000,J,Reading political philosophy : Machiavelli to Mill 
J000-W-1971,J,Philosophy, theory and method in contemporary political thought 
J000-W-1997,J,Partisan or neutral : the futility of public political theory 
J000-W-2003,J,Political philosophy : an historical introduction 
J000-W-2009,J,The discourse of politics in action 
J000-W-2016,J,An introduction to political philosophy 
J000-W-2006,J,An introduction to political philosophy 
J000-W-1960,J,Politics and vision : continuity and innovation in Western political thought 
J000-W-1991,J,Political theory in retrospect : from the ancient Greeks to the 20th century 
J000-W-1988,J,Concepts of ideology 
J000-W-1996,J,An introduction to political philosophy 
J010--2013,J,Routledge handbook of African politics 
J010-C-1966,J,Socialist ideas in Africa 
J010-M-1969,J,Le_opold S�dar Senghor and the politics of negritude 9
J010-M-2012,J,African political thought 
J010-M-1967,J,Towards a Pax Africana 
J010--1982,J,Political science in Africa : a critical review 
J010--1975,J,Readings in African political thought 
J010-S-1968,J,African political thought : Lumumba, Nkrumah and Toure 
J010-M-1986,J,Kenya African nationalism : Nyayo philosophy and principles 
J010-D-1983,J,Afrikaner political thought : analysis and documents 
J020-H-2000,J,American social and political thought : a concise introduction 
J020--1987,J,Canadian political thought 
J020-A-1974,J,Fame and the founding fathers : essays 
J020--2002,J,American social and political thought : a reader 
J020-B-1971,J,The American left : radical political thought in the twentieth century 
J020-B-1956,J,The meaning of Americanism : an essay on the religious and philosophic basis of the American mind 
J020-C-1964,J,The social and political ideas of the muckrakers 
J020-D-1969,J,Directions in American political thought
J020-D-1993,J,American ideologies today : shaping the new politics of the 1990s 
J020-E-1964,J,Voices in dissent : an anthology of individualist thought in the United States 
J020-F-1971,J,The revival of American socialism : selected papers of the Socialist Scholars Conference 
J020-F-1991,J,American political ideas : traditions and usages 
J020-G-1960,J,American political thought 
J020-H-1966,J,Socialist origins in the United States : American forerunners of Marx, 1817-1832 
J020-H-1991,J,The liberal tradition in America : an interpretation of American political thought since the Revolution 
J020--1995,J,Hannah Arendt and Leo Strauss : German emigres and American political thought after World War 2 
J020-H-1985,J,The democratic imagination in America : conversations with our past 
J020-H-1990,J,The birth of American political thought, 1763-87 
J020--1970,J,Political and social thought in America, 1870-1970 
J020-J-1961,J,Development of American political thought : a documentary history 
J020-L-1991,J,L'invention de la republique : le modele americain 
J020-M-1965,J,Making the American mind : social and moral ideas in the McGuffey readers 
J020-M-1985,J,Neopolitics : American political ideas in the 1980s 
J020-M-1920,J,American political ideas : studies in the development of American political thought, 1865-1917 
J020-N-1968,J,The conscience of the state in North America 
J020-N-1969,J,Histoire des doctrines politiques aux Etats-Unis 
J020-P-1988,J,The spirit of modern republicanism : the moral vision of the American founders and the philosophy of Locke 
J020--1997,J,Political thought in the United States : a documentary history 
J020--1979,J,Republicanism, representation and consent : views of the founding era 
J020-R-1987,J,Contested truths : keywords in American politics since independence 
J020-S-1971,J,Totalitarianism and American social thought 
J020-S-1959,J,Political thought in America 
J020-T-1983,J,Alternative America : Henry George, Edward Bellamy, Henry Demarest Lloyd and the adversary tradition 
J020-W-1981,J,American political writers, 1801-1973 
J020-W-1987,J,The New York intellectuals : the rise and decline of the anti-Stalinist Left from the 1930s to the 1980s 
J020--1976,J,We, the other people : alternative declarations of independence by labor groups, farmers, woman's rights advocates, socialists, and blacks, 1829-1975 
J040-C-1971,J,Chinese political thought : Mao Tse-Tung and Liu Shao-chi 
J040-H-1970,J,Ideology and practice : the evolution of Chinese communism 
J040-H-1965,J,Li Ta-Chao and the impact of Marxism on modern Chinese thinking 
J040-L-1979,J,Broken images : essays on Chinese culture and politics 
J040-L-1937,J,The political doctrines of Sun Yat-Sen : an exposition of the San min chu i 
J040-T-1972,J,Chinese political thought in the twentieth century 
J040-T-1927,J,Chinese political thought : a study based on the theories of the principal thinkers of the Chou period 
J040-N-1986,J,Chinese democracy 
J040-S-1988,J,Democratization and reform 
J040-S-1946,J,Gandhian constitution for free India 
J040-B-2002,J,The first great political realist : Kautilya and his Arthashastra 
J040-B-1968,J,The white umbrella : Indian political thought from Manu to Gandhi 
J040-D-1962,J,The political philosophy of Mahatma Gandhi 
J040-D-1969,J,Saga of satyagrapha 
J040-G-2001,J,Non-violent resistance (Satyagraha) 
J040-G-1961,J,Non-violent resistance (satyagraha) 
J040-G-1964,J,Studies in modern Indian political thought : Gandhi, an interpretation 
J040-H-1968,J,Non-violence and aggression : a study of Gandhi's moral equivalent of war 
J040-S-1969,J,Non-violence or non-existence : Satish Kumar introduces the Gandhian ideology of non-violent society 
J040-L-1921,J,Aspects of ancient Indian polity 
J040-N-1965,J,Gandhi and the nuclear age 
J040-P-1966,J,Gandhi against Machiavellism : non-violence in politics 
J040-R-1962,J,Essentials of Indian statecraft : Kautilya's Arthasastra for contemporary readers 
J040-R-1963,J,The philosophy of restraint : Mahatma Gandhi's strategy and Indian politics 
J040-S-1964,J,Political theory of ancient India : a study of kingship from the earliest times to circa A.D.300 
J040-A-1971,J,Indian political thinking in the twentieth century from Naoroji to Nehru : an introductory survey 
J040-C-1961,J,Nehru : his democracy and India 
J040-D-1964,J,Anarchist thought in India 
J040-P-1968,J,Theory of government in ancient India 
J040-S-1963,J,Ancient Indian political thought and institutions 
J040-V-1962,J,Democratic values and the practice of citizenship : selections from the addresses of Vinoba Bhave, 1951-1960 
J040-W-2012,J,A history of Japanese political thought, 1600-1901 
J040-E-1964,J,Emperor and nation in Japan : political thinkers of the Tokugawa period 
J040-P-1967,J,Political thought in early Meiji Japan, 1868-1889 
J040-N-1975,J,The Juche idea as a great revolutionary banner : report and speeches.
J050--2007,J,European political thought 1450-1700 : religion, law and philosophy 
J050-H-2012,J,Eurocentrism : a Marxian critical realist critique 
J050--2012,J,Introduction to sociology : Scandinavian sensibilities 
J050--1988,J,Republiken und Republikanismus im Europa der fruhen Neuzeit 
J050--2008,J,Thomas More's Utopia in early modern Europe : paratexts and contexts 
J050--1987,J,Va_clav Havel, or, Living in truth : twenty-two essays published on the occasion of the award of the Erasmus Prize to V�clav Havel b
J050-H-1985,J,The power of the powerless : citizens against the state in central-eastern Europe 
J050-K-1971,J,The intellectual origins of the Prague Spring : the development of reformist ideas in Czechoslovakia, 1956-1967 
J050-D-2008,J,French political thought from Montesquieu to Tocqueville : liberty in a levelled society 
J050-D-1969,J,Histoire des doctrines politiques en France 
J050-G-1973,J,Economic materialism and social moralism : a study in the history of ideas in France from the latter part of the 18th century to the middle of the 19th century 
J050-K-1980,J,Philosophy and the state in France : the Renaissance to the Enlightenment 
J050-L-1982,J,The Philosophes and post-revolutionary France 
J050-M-1963,J,Les doctrines sociales en France et l'evolution de la societe francaise du 18e siecle a nos jours 
J050-M-1972,J,French Royalist doctrines since the Revolution 
J050--2018,J,Prismes : the_orie critique.
J050-K-1967,J,Fear of power : an analysis of anti-statism in three French writers 
J050-L-1983,J,The state, France and the sixteenth century 
J050-N-1982,J,L'idee republicaine en France (1789-1924) : essai d'histoire critique 
J050-O-1995,J,Royalist political thought during the French Revolution 
J050-P-1995,J,Republicanism in nineteenth-century France, 1814-1871 
J050-R-1987,J,Intellectuals and the Left in France since 1968 
J050-G-1968,J,Die Revolution des Geistes : politisches Denken in Deutschland, 1770-1830 : Goethe, Kant, Fichte, Hegel, Humboldt 
J050-S-2009,J,German thought and international relations : the rise and fall of a liberal project 
J050-A-1978,J,The question of elites : an essay on the cultural elitism of Nietzsche, George, and Hesse 
